customer_id,fashion_news,club_member,age
29050,1,1,20
29051,1,1,40
29052,1,1,31
29053,0,0,65
29054,0,0,27
29055,1,1,31
29056,1,1,34
29057,0,0,67
29058,1,1,27
29059,1,1,40
29060,1,1,29
29061,0,0,67
29062,1,1,33
29063,1,1,49
29064,1,1,33
29065,1,1,39
29066,0,0,49
29067,0,0,35
29068,0,0,45
29069,1,1,25
29070,0,0,26
29071,0,0,23
29072,1,1,41
29073,0,0,27
29074,0,0,42
29075,1,1,26
29076,0,0,25
29077,0,0,22
29078,1,1,46
29079,1,1,22
29080,0,0,26
29081,0,0,31
29082,0,0,46
29083,0,0,33
29084,1,1,50
29085,1,1,28
29086,1,1,26
29087,1,1,49
29088,0,0,27
29089,1,1,57
29090,0,0,23
29091,0,0,44
29092,0,0,32
29093,0,0,44
29094,0,0,26
29095,0,0,50
29096,1,1,53
29097,0,0,45
29098,0,0,26
29099,0,0,30
29100,0,0,
29101,0,0,26
29102,1,1,21
29103,0,0,21
29104,1,1,63
29105,1,1,27
29106,1,1,21
29107,0,0,30
29108,1,1,24
29109,1,1,25
29110,0,0,25
29111,0,0,25
29112,0,0,55
29113,1,1,23
29114,0,0,27
29115,0,0,27
29116,1,1,20
29117,1,1,39
29118,0,0,27
29119,0,0,47
29120,0,0,52
29121,1,1,48
29122,0,0,26
29123,1,1,19
29124,1,1,53
29125,1,1,21
29126,1,0,43
29127,1,1,21
29128,1,1,22
29129,0,0,27
29130,1,1,68
29131,1,1,21
29132,0,0,45
29133,1,1,20
29134,0,0,37
29135,0,0,46
29136,0,0,20
29137,1,1,53
29138,0,0,50
29139,1,1,26
29140,1,1,60
29141,0,0,23
29142,1,1,54
29143,0,0,27
29144,1,1,30
29145,0,0,23
29146,0,0,29
29147,1,1,45
29148,1,1,46
29149,1,1,62
29150,1,1,53
29151,0,0,49
29152,1,1,34
29153,0,0,28
29154,0,0,23
29155,1,1,42
29156,0,0,21
29157,0,0,22
29158,0,0,41
29159,0,0,25
29160,1,1,54
29161,0,0,36
29162,0,0,21
29163,0,0,21
29164,1,1,25
29165,1,1,26
29166,0,0,26
29167,0,0,37
29168,0,0,20
29169,1,1,42
29170,0,0,21
29171,0,0,22
29172,1,1,29
29173,1,1,28
29174,0,0,21
29175,1,1,52
29176,0,0,58
29177,0,0,54
29178,1,1,41
29179,0,0,48
29180,0,0,34
29181,1,1,22
29182,0,0,25
29183,1,1,72
29184,1,1,25
29185,0,0,21
29186,0,0,17
29187,1,1,42
29188,1,1,29
29189,1,1,45
29190,0,0,59
29191,0,0,54
29192,0,0,27
29193,0,0,58
29194,1,1,61
29195,1,1,22
29196,0,0,25
29197,0,0,30
29198,1,1,62
29199,0,0,24
29200,1,1,49
29201,1,1,30
29202,1,1,29
29203,1,1,33
29204,0,0,24
29205,1,1,25
29206,1,1,67
29207,0,0,28
29208,1,1,33
29209,0,0,37
29210,0,0,33
29211,1,1,37
29212,0,0,25
29213,1,1,52
29214,0,0,43
29215,1,1,19
29216,1,1,37
29217,1,1,31
29218,0,0,47
29219,0,0,55
29220,0,0,28
29221,1,1,34
29222,1,1,43
29223,1,1,44
29224,0,0,23
29225,0,0,37
29226,1,1,37
29227,1,1,49
29228,0,0,22
29229,1,1,21
29230,1,1,37
29231,1,1,57
29232,0,0,23
29233,0,0,27
29234,0,0,44
29235,1,1,27
29236,1,1,38
29237,0,0,43
29238,1,1,24
29239,0,0,46
29240,1,1,24
29241,1,1,21
29242,1,1,21
29243,0,0,24
29244,1,1,28
29245,0,0,30
29246,0,0,43
29247,1,1,35
29248,0,0,45
29249,1,1,38
29250,1,1,23
29251,0,0,28
29252,0,0,31
29253,1,1,33
29254,0,0,37
29255,0,0,26
29256,1,0,27
29257,0,0,29
29258,0,0,55
29259,1,1,32
29260,1,1,30
29261,1,1,27
29262,0,0,25
29263,1,1,23
29264,1,1,24
29265,1,1,28
29266,0,0,56
29267,1,1,24
29268,0,0,23
29269,1,1,31
29270,0,0,24
29271,0,0,29
29272,0,0,45
29273,0,0,36
29274,1,1,33
29275,1,1,51
29276,1,1,25
29277,0,0,20
29278,0,0,26
29279,0,0,38
29280,0,0,33
29281,0,0,46
29282,1,1,27
29283,0,0,27
29284,0,0,31
29285,0,0,37
29286,0,0,52
29287,0,0,25
29288,1,1,38
29289,0,0,30
29290,0,0,27
29291,1,1,29
29292,0,0,24
29293,0,0,33
29294,1,1,51
29295,0,0,30
29296,1,1,46
29297,0,0,22
29298,1,1,22
29299,1,1,33
29300,0,0,53
29301,0,0,37
29302,0,0,21
29303,1,1,37
29304,1,1,21
29305,0,0,47
29306,0,0,18
29307,1,1,35
29308,1,1,23
29309,0,0,26
29310,0,0,30
29311,1,1,44
29312,1,1,38
29313,0,0,20
29314,0,0,51
29315,0,0,32
29316,0,0,36
29317,0,0,43
29318,0,0,21
29319,0,0,46
29320,0,0,25
29321,0,0,25
29322,0,0,51
29323,1,1,26
29324,0,0,21
29325,0,0,50
29326,0,0,50
29327,0,0,25
29328,1,1,47
29329,0,0,25
29330,1,1,49
29331,1,1,36
29332,1,1,34
29333,0,0,58
29334,1,1,33
29335,0,0,28
29336,0,0,44
29337,0,0,29
29338,1,1,31
29339,0,0,49
29340,1,1,38
29341,0,0,20
29342,0,0,36
29343,1,1,45
29344,0,0,31
29345,1,1,28
29346,0,0,33
29347,1,1,19
29348,0,0,47
29349,0,0,21
29350,1,1,29
29351,0,0,41
29352,0,0,36
29353,0,0,37
29354,0,0,21
29355,1,1,20
29356,0,0,39
29357,1,1,34
29358,1,1,42
29359,0,0,24
29360,0,0,26
29361,1,1,30
29362,0,0,32
29363,0,0,61
29364,0,0,29
29365,0,0,32
29366,0,0,34
29367,1,1,35
29368,0,0,30
29369,0,0,55
29370,0,0,23
29371,0,0,29
29372,1,1,50
29373,1,1,23
29374,0,0,27
29375,1,1,41
29376,1,1,40
29377,1,1,50
29378,1,1,46
29379,0,0,35
29380,1,1,40
29381,0,0,39
29382,0,0,24
29383,1,1,44
29384,0,0,30
29385,0,0,21
29386,0,0,57
29387,0,0,24
29388,1,1,28
29389,0,0,22
29390,1,1,22
29391,1,1,66
29392,0,0,23
29393,1,1,47
29394,0,0,37
29395,0,0,44
29396,0,0,27
29397,1,1,48
29398,0,0,50
29399,0,0,38
29400,1,1,32
29401,1,1,21
29402,1,1,24
29403,0,0,42
29404,0,0,25
29405,1,1,26
29406,1,1,37
29407,0,0,45
29408,0,0,40
29409,0,0,26
29410,0,0,30
29411,1,1,50
29412,0,0,21
29413,0,0,29
29414,1,1,29
29415,1,1,55
29416,1,1,33
29417,0,0,25
29418,1,1,21
29419,1,1,49
29420,1,1,64
29421,0,0,26
29422,0,0,24
29423,0,0,35
29424,1,1,26
29425,0,0,22
29426,0,0,50
29427,1,1,48
29428,1,1,27
29429,0,0,48
29430,0,0,48
29431,1,1,47
29432,1,1,64
29433,0,0,55
29434,1,1,34
29435,1,1,21
29436,1,1,26
29437,1,1,28
29438,1,1,55
29439,0,0,31
29440,1,1,21
29441,1,1,58
29442,0,0,40
29443,1,1,50
29444,1,1,43
29445,0,0,21
29446,0,0,29
29447,0,0,30
29448,1,1,24
29449,1,1,19
29450,1,1,54
29451,0,0,39
29452,1,1,23
29453,1,1,25
29454,0,0,22
29455,1,1,61
29456,0,0,46
29457,1,1,61
29458,1,1,46
29459,0,0,48
29460,0,0,48
29461,0,0,24
29462,0,0,25
29463,1,1,31
29464,1,1,34
29465,1,1,35
29466,1,1,22
29467,0,0,53
29468,1,1,35
29469,0,0,30
29470,0,0,26
29471,0,0,26
29472,1,1,44
29473,0,0,36
29474,1,1,28
29475,0,0,44
29476,0,0,46
29477,0,0,27
29478,0,0,19
29479,1,1,58
29480,1,1,59
29481,1,1,25
29482,1,0,43
29483,0,0,25
29484,0,0,20
29485,1,1,49
29486,0,0,32
29487,1,1,26
29488,0,0,30
29489,0,0,23
29490,0,0,70
29491,0,0,23
29492,0,0,26
29493,1,1,57
29494,1,1,36
29495,1,1,50
29496,1,1,52
29497,0,0,31
29498,0,0,31
29499,0,0,27
29500,0,0,37
29501,1,1,48
29502,1,1,20
29503,1,1,55
29504,1,1,21
29505,1,1,21
29506,0,0,24
29507,1,1,52
29508,1,1,46
29509,1,1,63
29510,1,1,28
29511,0,0,30
29512,1,1,56
29513,0,0,26
29514,1,1,56
29515,1,1,26
29516,1,1,69
29517,0,0,29
29518,1,1,25
29519,0,0,23
29520,0,0,26
29521,1,1,42
29522,1,1,47
29523,0,0,22
29524,0,0,23
29525,0,0,24
29526,1,1,56
29527,0,0,23
29528,1,1,56
29529,1,1,22
29530,1,1,63
29531,0,0,21
29532,1,1,23
29533,1,1,46
29534,0,0,28
29535,0,0,28
29536,1,1,19
29537,1,1,22
29538,0,0,36
29539,0,0,62
29540,0,0,28
29541,0,0,62
29542,0,0,25
29543,0,0,34
29544,1,1,24
29545,0,0,29
29546,0,0,45
29547,1,1,55
29548,0,0,56
29549,0,0,42
29550,1,1,52
29551,1,1,45
29552,1,1,55
29553,0,0,20
29554,1,1,27
29555,0,0,21
29556,1,1,30
29557,1,1,24
29558,1,1,29
29559,0,0,31
29560,0,0,30
29561,1,1,24
29562,1,1,27
29563,0,0,30
29564,0,0,26
29565,1,1,19
29566,1,1,25
29567,0,0,24
29568,0,0,21
29569,1,1,47
29570,1,1,38
29571,1,1,59
29572,0,0,25
29573,0,0,21
29574,1,1,24
29575,0,0,29
29576,0,0,47
29577,1,1,56
29578,0,0,53
29579,0,0,27
29580,0,0,32
29581,1,1,21
29582,1,1,60
29583,1,1,27
29584,1,1,37
29585,0,0,45
29586,0,0,31
29587,1,1,48
29588,1,1,55
29589,1,1,22
29590,1,1,24
29591,1,1,27
29592,0,0,49
29593,0,0,51
29594,0,0,30
29595,0,0,27
29596,0,0,24
29597,0,0,31
29598,0,0,24
29599,1,1,22
29600,1,1,33
29601,0,0,47
29602,0,0,23
29603,0,0,30
29604,0,0,24
29605,1,1,40
29606,1,1,28
29607,0,0,27
29608,1,1,53
29609,0,0,24
29610,0,0,24
29611,1,1,49
29612,1,1,55
29613,1,1,49
29614,0,0,31
29615,1,1,47
29616,1,1,52
29617,0,0,29
29618,0,0,53
29619,1,1,61
29620,1,1,39
29621,0,0,24
29622,0,0,49
29623,1,1,24
29624,1,1,22
29625,1,1,20
29626,0,0,29
29627,0,0,21
29628,1,1,50
29629,0,0,20
29630,1,1,53
29631,0,0,47
29632,0,0,48
29633,1,1,26
29634,0,0,43
29635,0,0,25
29636,0,0,31
29637,0,0,26
29638,1,1,57
29639,0,0,32
29640,1,1,27
29641,0,0,56
29642,1,1,27
29643,0,0,26
29644,0,0,23
29645,0,0,51
29646,0,0,50
29647,1,1,37
29648,1,1,42
29649,1,1,52
29650,0,0,24
29651,1,1,26
29652,1,1,49
29653,1,1,27
29654,0,0,52
29655,0,0,22
29656,0,0,55
29657,0,0,44
29658,1,1,19
29659,0,0,52
29660,1,1,33
29661,0,0,55
29662,1,1,42
29663,0,0,21
29664,1,1,22
29665,1,1,30
29666,1,1,27
29667,0,0,45
29668,1,1,20
29669,0,0,35
29670,1,1,53
29671,0,0,75
29672,1,1,55
29673,1,1,47
29674,1,1,59
29675,1,1,24
29676,1,1,26
29677,1,1,24
29678,0,0,42
29679,0,0,53
29680,0,0,19
29681,0,0,42
29682,1,1,57
29683,0,0,24
29684,1,1,23
29685,1,1,24
29686,1,1,25
29687,0,0,21
29688,0,0,34
29689,1,1,25
29690,1,1,49
29691,1,1,26
29692,0,0,29
29693,0,0,20
29694,1,1,24
29695,0,0,55
29696,0,0,47
29697,0,0,29
29698,1,1,21
29699,1,1,55
29700,1,1,25
29701,1,1,50
29702,0,0,25
29703,0,0,47
29704,1,1,30
29705,0,0,27
29706,0,0,42
29707,1,1,47
29708,0,0,23
29709,0,0,26
29710,0,0,38
29711,0,0,58
29712,1,1,25
29713,0,0,28
29714,0,0,26
29715,0,0,30
29716,0,0,24
29717,0,0,27
29718,1,1,28
29719,0,0,27
29720,0,0,56
29721,0,0,28
29722,0,0,54
29723,0,0,26
29724,0,0,31
29725,1,1,32
29726,1,1,46
29727,0,0,19
29728,1,1,26
29729,0,0,52
29730,0,0,26
29731,1,1,21
29732,1,1,35
29733,0,0,27
29734,1,1,25
29735,1,1,22
29736,0,0,39
29737,1,1,47
29738,0,0,24
29739,0,0,32
29740,1,1,30
29741,0,0,22
29742,0,0,31
29743,0,0,24
29744,1,1,32
29745,0,0,19
29746,1,1,20
29747,1,1,29
29748,0,0,33
29749,0,0,44
29750,1,1,61
29751,0,0,58
29752,0,0,41
29753,0,0,22
29754,1,1,42
29755,0,0,27
29756,0,0,37
29757,0,0,29
29758,1,1,35
29759,0,0,31
29760,1,1,31
29761,1,1,40
29762,1,1,23
29763,1,1,32
29764,0,0,25
29765,0,0,51
29766,1,1,26
29767,0,0,62
29768,0,0,27
29769,0,0,27
29770,1,1,24
29771,0,0,24
29772,1,1,23
29773,0,0,35
29774,1,1,57
29775,1,1,30
29776,0,0,31
29777,1,1,29
29778,1,1,65
29779,0,0,48
29780,1,1,21
29781,0,0,30
29782,0,0,21
29783,1,1,30
29784,0,0,42
29785,0,0,34
29786,0,0,24
29787,1,0,53
29788,0,0,24
29789,0,0,26
29790,0,0,26
29791,0,0,24
29792,0,0,52
29793,0,0,37
29794,1,1,55
29795,1,1,21
29796,0,0,53
29797,0,0,57
29798,1,1,36
29799,1,1,24
29800,0,0,28
29801,1,1,25
29802,0,0,31
29803,1,1,67
29804,0,0,25
29805,1,1,22
29806,0,0,30
29807,1,1,21
29808,0,0,31
29809,1,1,26
29810,0,0,30
29811,0,0,34
29812,0,0,28
29813,1,1,34
29814,0,0,38
29815,0,0,25
29816,1,1,26
29817,1,1,22
29818,0,0,46
29819,1,1,33
29820,0,0,23
29821,0,0,20
29822,0,0,51
29823,1,1,22
29824,0,0,45
29825,1,1,25
29826,1,1,63
29827,0,0,21
29828,1,1,46
29829,0,0,31
29830,0,0,23
29831,0,0,25
29832,0,0,50
29833,1,1,53
29834,0,0,57
29835,0,0,31
29836,0,0,22
29837,1,1,21
29838,1,1,27
29839,1,1,44
29840,0,0,28
29841,0,0,48
29842,1,1,24
29843,1,1,48
29844,0,0,60
29845,1,1,55
29846,0,0,24
29847,0,0,42
29848,0,0,34
29849,1,1,70
29850,1,1,35
29851,1,1,30
29852,0,0,29
29853,0,0,56
29854,1,1,31
29855,0,0,27
29856,0,0,49
29857,0,0,34
29858,0,0,50
29859,1,1,26
29860,0,0,65
29861,1,1,46
29862,0,0,47
29863,1,1,29
29864,0,0,53
29865,0,0,48
29866,1,1,60
29867,1,1,32
29868,0,0,25
29869,1,1,27
29870,0,0,56
29871,1,1,53
29872,1,1,27
29873,0,0,24
29874,1,1,59
29875,0,0,57
29876,0,0,50
29877,1,1,29
29878,1,1,28
29879,0,0,46
29880,1,1,27
29881,0,0,20
29882,1,1,29
29883,0,0,64
29884,0,0,35
29885,0,0,58
29886,0,0,35
29887,1,1,43
29888,0,0,26
29889,1,1,30
29890,0,0,26
29891,0,0,40
29892,1,1,52
29893,0,0,30
29894,1,1,21
29895,0,0,23
29896,0,0,32
29897,1,1,55
29898,0,0,59
29899,0,0,64
29900,0,0,24
29901,1,1,27
29902,1,1,52
29903,0,0,22
29904,1,1,24
29905,1,1,60
29906,0,0,28
29907,0,0,47
29908,1,0,24
29909,1,1,56
29910,0,0,25
29911,0,0,20
29912,1,1,55
29913,1,1,51
29914,0,0,39
29915,1,1,26
29916,1,1,19
29917,1,1,56
29918,0,0,44
29919,0,0,60
29920,0,0,23
29921,0,0,27
29922,0,0,38
29923,0,0,30
29924,1,1,30
29925,1,1,26
29926,1,1,51
29927,1,1,22
29928,1,1,34
29929,1,1,62
29930,1,1,29
29931,1,1,36
29932,0,0,69
29933,1,1,33
29934,0,0,53
29935,1,1,42
29936,0,0,50
29937,1,1,23
29938,1,1,37
29939,1,1,43
29940,0,0,29
29941,1,1,36
29942,1,1,54
29943,1,1,34
29944,0,0,30
29945,0,0,28
29946,0,0,24
29947,0,0,61
29948,0,0,27
29949,1,1,23
29950,0,0,26
29951,0,0,26
29952,0,0,53
29953,0,0,31
29954,0,0,33
29955,0,0,31
29956,1,1,45
29957,1,1,48
29958,1,1,21
29959,0,0,52
29960,0,0,37
29961,1,1,50
29962,1,1,50
29963,1,1,43
29964,0,0,52
29965,1,1,25
29966,1,1,30
29967,0,0,23
29968,1,1,24
29969,1,1,27
29970,0,0,25
29971,1,1,33
29972,0,0,23
29973,1,1,28
29974,0,0,42
29975,0,0,23
29976,0,0,24
29977,0,0,39
29978,1,1,31
29979,1,1,48
29980,0,0,73
29981,0,0,48
29982,1,1,46
29983,0,0,35
29984,0,0,52
29985,0,0,22
29986,1,1,50
29987,1,1,32
29988,1,1,39
29989,1,1,27
29990,0,0,23
29991,1,1,26
29992,1,1,23
29993,0,0,33
29994,0,0,47
29995,1,1,22
29996,0,0,25
29997,1,1,68
29998,0,0,30
29999,1,1,54
30000,0,0,28
30001,0,0,29
30002,1,1,22
30003,1,1,50
30004,1,1,57
30005,0,0,21
30006,0,0,42
30007,0,0,43
30008,0,0,43
30009,0,0,23
30010,0,0,30
30011,0,0,25
30012,0,0,24
30013,1,1,50
30014,0,0,48
30015,0,0,22
30016,0,0,54
30017,0,0,20
30018,1,1,35
30019,0,0,26
30020,0,0,17
30021,1,1,25
30022,0,0,46
30023,0,0,32
30024,1,1,19
30025,0,0,49
30026,0,0,50
30027,1,1,27
30028,1,1,24
30029,1,1,23
30030,0,0,24
30031,1,1,23
30032,0,0,33
30033,0,0,34
30034,1,1,18
30035,0,0,26
30036,0,0,23
30037,1,1,24
30038,1,1,45
30039,1,1,24
30040,0,0,28
30041,1,1,27
30042,1,1,33
30043,1,1,31
30044,1,1,26
30045,1,1,24
30046,0,0,27
30047,0,0,21
30048,0,0,29
30049,1,1,37
30050,0,0,57
30051,0,0,60
30052,0,0,37
30053,1,1,26
30054,0,0,27
30055,1,1,22
30056,0,0,25
30057,1,1,46
30058,0,0,32
30059,0,0,23
30060,1,1,57
30061,0,0,
30062,1,1,42
30063,0,0,26
30064,0,0,22
30065,0,0,21
30066,0,0,24
30067,0,0,28
30068,1,1,22
30069,1,1,26
30070,0,0,43
30071,0,0,24
30072,0,0,26
30073,0,0,53
30074,1,1,51
30075,1,1,38
30076,0,0,29
30077,1,1,20
30078,0,0,28
30079,1,1,25
30080,0,0,24
30081,0,0,27
30082,0,0,47
30083,0,0,34
30084,0,0,31
30085,0,0,25
30086,1,1,29
30087,0,0,26
30088,0,0,25
30089,0,0,
30090,0,0,48
30091,1,1,23
30092,0,0,34
30093,1,1,25
30094,1,1,40
30095,0,0,22
30096,1,1,22
30097,0,0,41
30098,1,1,32
30099,0,0,18
30100,0,0,47
30101,0,0,29
30102,0,0,27
30103,1,1,32
30104,0,0,21
30105,1,1,51
30106,0,0,22
30107,0,0,33
30108,0,0,24
30109,1,1,34
30110,1,1,41
30111,1,1,25
30112,1,1,24
30113,0,0,43
30114,0,0,35
30115,0,0,24
30116,1,1,55
30117,1,1,19
30118,1,1,24
30119,1,1,67
30120,0,0,29
30121,0,0,39
30122,1,1,29
30123,0,0,20
30124,1,1,51
30125,1,1,28
30126,0,0,24
30127,0,0,26
30128,0,0,40
30129,0,0,27
30130,0,0,26
30131,0,0,31
30132,0,0,27
30133,0,0,57
30134,1,1,39
30135,1,1,27
30136,1,1,50
30137,0,0,38
30138,0,0,56
30139,0,0,23
30140,1,1,26
30141,1,1,33
30142,1,1,30
30143,1,1,47
30144,0,0,76
30145,0,0,42
30146,1,1,22
30147,0,0,25
30148,0,0,24
30149,0,0,29
30150,0,0,24
30151,1,1,52
30152,0,0,46
30153,0,0,25
30154,1,1,27
30155,0,0,25
30156,1,1,21
30157,1,1,56
30158,1,1,26
30159,0,0,26
30160,0,0,46
30161,0,0,55
30162,0,0,48
30163,0,0,25
30164,1,1,28
30165,0,0,23
30166,1,1,35
30167,0,0,43
30168,0,0,28
30169,1,1,23
30170,0,0,37
30171,0,0,34
30172,0,0,27
30173,0,0,32
30174,0,0,32
30175,0,0,65
30176,0,0,58
30177,0,0,57
30178,1,1,29
30179,0,0,33
30180,0,0,25
30181,1,1,29
30182,0,0,31
30183,0,0,28
30184,0,0,42
30185,0,0,34
30186,0,0,30
30187,0,0,41
30188,0,0,29
30189,0,0,69
30190,0,0,52
30191,0,0,50
30192,0,0,27
30193,0,0,48
30194,0,0,27
30195,1,1,28
30196,0,0,57
30197,0,0,18
30198,1,1,26
30199,1,1,37
30200,0,0,50
30201,0,0,53
30202,0,0,25
30203,0,0,51
30204,1,1,25
30205,1,1,30
30206,0,0,26
30207,1,1,27
30208,0,0,27
30209,0,0,33
30210,1,1,23
30211,0,0,24
30212,1,1,21
30213,0,0,32
30214,0,0,54
30215,0,0,49
30216,1,1,51
30217,0,0,21
30218,0,0,54
30219,1,1,25
30220,0,0,34
30221,0,0,56
30222,0,0,21
30223,1,1,27
30224,0,0,50
30225,0,0,36
30226,0,0,28
30227,0,0,40
30228,0,0,33
30229,1,1,48
30230,1,1,26
30231,0,0,26
30232,0,0,20
30233,0,0,27
30234,0,0,50
30235,0,0,26
30236,0,0,47
30237,0,0,28
30238,1,1,55
30239,0,0,31
30240,0,0,23
30241,1,1,44
30242,0,0,53
30243,0,0,24
30244,0,0,24
30245,0,0,23
30246,0,0,32
30247,1,1,38
30248,0,0,26
30249,1,1,48
30250,0,0,33
30251,1,1,35
30252,0,0,27
30253,1,1,49
30254,1,1,26
30255,0,0,31
30256,1,1,57
30257,0,0,30
30258,0,0,33
30259,1,1,23
30260,1,1,25
30261,1,1,33
30262,0,0,33
30263,0,0,48
30264,0,0,31
30265,0,0,50
30266,0,0,23
30267,1,1,29
30268,0,0,27
30269,1,1,27
30270,1,1,51
30271,1,1,22
30272,0,0,54
30273,0,0,23
30274,0,0,25
30275,0,0,30
30276,0,0,52
30277,1,1,48
30278,0,0,55
30279,0,0,38
30280,0,0,17
30281,1,1,42
30282,0,0,26
30283,0,0,33
30284,1,1,25
30285,0,0,34
30286,0,0,25
30287,1,1,26
30288,1,1,22
30289,0,0,62
30290,1,1,28
30291,0,0,31
30292,0,0,23
30293,0,0,26
30294,1,1,30
30295,1,1,29
30296,1,1,47
30297,1,1,21
30298,0,0,34
30299,1,1,28
30300,0,0,57
30301,0,0,27
30302,1,1,30
30303,0,0,57
30304,1,1,63
30305,0,0,28
30306,1,1,32
30307,0,0,26
30308,1,1,42
30309,0,0,22
30310,0,0,24
30311,1,1,37
30312,0,0,25
30313,1,1,62
30314,0,0,25
30315,0,0,23
30316,1,1,37
30317,1,1,23
30318,1,1,20
30319,0,0,45
30320,1,1,22
30321,0,0,44
30322,1,1,22
30323,1,1,32
30324,0,0,20
30325,0,0,21
30326,0,0,26
30327,0,0,57
30328,0,0,30
30329,1,1,24
30330,0,0,65
30331,0,0,23
30332,1,1,50
30333,1,1,34
30334,1,1,31
30335,0,0,26
30336,1,1,25
30337,1,1,21
30338,0,0,45
30339,0,0,56
30340,1,1,63
30341,1,1,53
30342,0,0,41
30343,1,1,42
30344,1,1,51
30345,0,0,25
30346,1,1,22
30347,0,0,56
30348,1,1,28
30349,0,0,
30350,1,1,49
30351,0,0,25
30352,0,0,34
30353,1,1,24
30354,1,1,37
30355,1,1,32
30356,1,1,22
30357,0,0,26
30358,0,0,41
30359,1,1,37
30360,1,1,21
30361,1,1,48
30362,0,0,20
30363,1,1,22
30364,0,0,24
30365,0,0,52
30366,0,0,33
30367,0,0,27
30368,1,1,21
30369,1,1,41
30370,1,1,23
30371,0,0,38
30372,1,1,42
30373,1,1,25
30374,1,1,25
30375,0,0,31
30376,0,0,18
30377,0,0,17
30378,1,1,49
30379,0,0,29
30380,0,0,42
30381,1,1,66
30382,0,0,54
30383,0,0,42
30384,0,0,25
30385,1,1,41
30386,0,0,52
30387,1,1,28
30388,1,1,25
30389,0,0,30
30390,0,0,43
30391,0,0,27
30392,1,1,23
30393,1,1,29
30394,0,0,22
30395,1,1,47
30396,1,1,28
30397,1,1,30
30398,1,1,25
30399,1,1,26
30400,0,0,45
30401,1,1,18
30402,0,0,25
30403,1,1,22
30404,0,0,58
30405,0,0,29
30406,0,0,28
30407,0,0,29
30408,0,0,27
30409,1,1,32
30410,0,0,50
30411,1,1,45
30412,0,0,50
30413,1,1,49
30414,0,0,21
30415,0,0,24
30416,0,0,28
30417,1,1,
30418,0,0,26
30419,0,0,34
30420,0,0,63
30421,0,0,21
30422,0,0,31
30423,1,1,51
30424,0,0,46
30425,1,1,58
30426,1,1,46
30427,0,0,44
30428,1,1,27
30429,1,1,27
30430,1,1,35
30431,0,0,32
30432,0,0,52
30433,1,1,27
30434,1,1,36
30435,1,1,23
30436,1,1,48
30437,1,1,24
30438,0,0,51
30439,0,0,38
30440,0,0,30
30441,0,0,38
30442,0,0,27
30443,0,0,27
30444,0,0,18
30445,1,1,31
30446,0,0,91
30447,0,0,34
30448,0,0,27
30449,1,1,19
30450,1,1,49
30451,1,1,27
30452,0,0,24
30453,0,0,31
30454,0,0,27
30455,0,0,31
30456,1,1,54
30457,0,0,26
30458,1,1,19
30459,0,0,28
30460,1,1,19
30461,1,1,27
30462,1,1,20
30463,0,0,31
30464,0,0,48
30465,1,1,24
30466,0,0,28
30467,1,1,24
30468,0,0,21
30469,0,0,19
30470,0,0,41
30471,0,0,43
30472,1,1,56
30473,1,1,26
30474,0,0,36
30475,1,1,22
30476,0,0,26
30477,0,0,30
30478,1,1,57
30479,0,0,23
30480,0,0,27
30481,1,1,39
30482,0,0,28
30483,0,0,21
30484,1,1,24
30485,0,0,31
30486,0,0,40
30487,1,1,42
30488,0,0,24
30489,0,0,47
30490,0,0,45
30491,0,0,28
30492,1,1,26
30493,1,1,39
30494,1,1,49
30495,0,0,21
30496,0,0,30
30497,1,1,44
30498,0,0,19
30499,1,1,31
30500,0,0,23
30501,0,0,22
30502,1,1,47
30503,0,0,20
30504,1,1,35
30505,1,1,21
30506,1,1,25
30507,0,0,32
30508,0,0,23
30509,1,1,25
30510,1,1,24
30511,0,0,29
30512,1,1,23
30513,0,0,27
30514,0,0,23
30515,1,1,49
30516,1,1,45
30517,1,1,45
30518,1,1,25
30519,1,1,27
30520,0,0,56
30521,0,0,41
30522,0,0,26
30523,0,0,50
30524,0,0,20
30525,0,0,23
30526,0,0,27
30527,0,0,48
30528,0,0,27
30529,1,1,22
30530,1,1,53
30531,1,1,62
30532,1,1,29
30533,1,1,24
30534,0,0,25
30535,1,1,50
30536,1,1,25
30537,0,0,55
30538,0,0,24
30539,1,1,58
30540,0,0,19
30541,0,0,35
30542,0,0,55
30543,1,1,35
30544,0,0,32
30545,1,1,45
30546,1,0,22
30547,0,0,30
30548,1,1,58
30549,0,0,55
30550,1,1,47
30551,0,0,19
30552,1,1,44
30553,0,0,30
30554,0,0,25
30555,1,1,47
30556,1,1,30
30557,0,0,32
30558,0,0,31
30559,1,1,53
30560,0,0,62
30561,0,0,53
30562,0,0,25
30563,0,0,34
30564,0,0,43
30565,0,0,28
30566,0,0,24
30567,1,1,24
30568,0,0,23
30569,1,1,22
30570,1,1,23
30571,1,1,28
30572,0,0,35
30573,1,1,49
30574,0,0,27
30575,1,1,31
30576,0,0,25
30577,0,0,58
30578,0,0,35
30579,0,0,24
30580,0,0,57
30581,0,0,66
30582,1,1,24
30583,0,0,51
30584,0,0,21
30585,0,0,23
30586,0,0,24
30587,1,1,54
30588,1,1,35
30589,0,0,64
30590,1,1,53
30591,1,1,53
30592,1,1,49
30593,1,1,55
30594,1,0,20
30595,1,1,56
30596,0,0,24
30597,1,1,53
30598,0,0,57
30599,0,0,50
30600,1,1,49
30601,1,1,26
30602,0,0,26
30603,1,1,29
