article_id,prod_name,product_type,product_type_name,product_group_name,colour_group,colour_group_name,perceived_colour_value,perceived_colour_value_name,perceived_colour_master,perceived_colour_master_name,department,department_name,index,index_name,index_group,index_group_name,section,section_name,garment_group,garment_group_name
4768,CS Tess,258,Blouse,Garment Upper body,10,White,3,Light,9,White,1522,Blouse,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1010,Blouses
4769,AUSSIE GEORGIA BUCKET HAT,76,Hat/brim,Accessories,12,Light Beige,1,Dusty Light,11,Beige,3945,Knit & Woven,D,Divided,2,Divided,52,Divided Accessories,1019,Accessories
4770,Hanna 3p Cotton Bikini,286,Underwear bottom,Underwear,10,White,1,Dusty Light,9,White,1334,Casual Lingerie,B,Lingeries/Tights,1,Ladieswear,61,Womens Lingerie,1017,"Under-, Nightwear"
4771,Hanna 3p Cotton Thong,286,Underwear bottom,Underwear,9,Black,4,Dark,5,Black,1334,Casual Lingerie,B,Lingeries/Tights,1,Ladieswear,61,Womens Lingerie,1017,"Under-, Nightwear"
4772,Hanna 3p Cotton Thong,286,Underwear bottom,Underwear,52,Pink,2,Medium Dusty,4,Pink,1334,Casual Lingerie,B,Lingeries/Tights,1,Ladieswear,61,Womens Lingerie,1017,"Under-, Nightwear"
4773,ED Baraboom,245,Cardigan,Garment Upper body,9,Black,4,Dark,5,Black,1949,Knitwear,A,Ladieswear,1,Ladieswear,2,H&M+,1003,Knitwear
4774,ED Baraboom,245,Cardigan,Garment Upper body,7,Grey,2,Medium Dusty,12,Grey,1949,Knitwear,A,Ladieswear,1,Ladieswear,2,H&M+,1003,Knitwear
4775,ED Baraboom,245,Cardigan,Garment Upper body,92,Green,1,Dusty Light,19,Green,1949,Knitwear,A,Ladieswear,1,Ladieswear,2,H&M+,1003,Knitwear
4776,AK Panela cardigan,245,Cardigan,Garment Upper body,12,Light Beige,1,Dusty Light,11,Beige,5627,AK Tops Knitwear,D,Divided,2,Divided,70,Divided Asia keys,1003,Knitwear
4777,Elsa,265,Dress,Garment Full body,8,Dark Grey,4,Dark,5,Black,1322,Dress,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1013,Dresses Ladies
4778,lucy Zipped Bra Conscious,306,Bra,Underwear,9,Black,4,Dark,5,Black,8316,Ladies Sport Bras,S,Sport,26,Sport,5,Ladies H&M Sport,1005,Jersey Fancy
4779,Lucy Shaping Zip Tights,273,Leggings/Tights,Garment Lower body,9,Black,4,Dark,5,Black,8310,Ladies Sport Bottoms,S,Sport,26,Sport,5,Ladies H&M Sport,1005,Jersey Fancy
4780,MC Panamera,254,Top,Garment Upper body,52,Pink,1,Dusty Light,4,Pink,1919,Jersey,A,Ladieswear,1,Ladieswear,2,H&M+,1005,Jersey Fancy
4781,MC Panamera,254,Top,Garment Upper body,93,Dark Green,4,Dark,20,Khaki green,1919,Jersey,A,Ladieswear,1,Ladieswear,2,H&M+,1005,Jersey Fancy
4782,LOGG Mel dress,265,Dress,Garment Full body,9,Black,4,Dark,5,Black,1919,Jersey,A,Ladieswear,1,Ladieswear,2,H&M+,1005,Jersey Fancy
4783,Daisy dress,265,Dress,Garment Full body,51,Light Pink,3,Light,4,Pink,1344,Dresses,D,Divided,2,Divided,53,Divided Collection,1013,Dresses Ladies
4784,Daisy dress,265,Dress,Garment Full body,9,Black,4,Dark,5,Black,1344,Dresses,D,Divided,2,Divided,53,Divided Collection,1013,Dresses Ladies
4785,Ani pump,90,Pumps,Shoes,13,Beige,2,Medium Dusty,11,Beige,3528,Heels,C,Ladies Accessories,1,Ladieswear,64,Womens Shoes,1020,Shoes
4786,LOTUS WOVEN DRESS,265,Dress,Garment Full body,9,Black,4,Dark,5,Black,1344,Dresses,D,Divided,2,Divided,53,Divided Collection,1013,Dresses Ladies
4787,Brentwood HW Mom Twill TRS,272,Trousers,Garment Lower body,17,Yellowish Brown,2,Medium Dusty,13,Brown,1747,Trousers,D,Divided,2,Divided,53,Divided Collection,1009,Trousers
4788,Brentwood HW Mom Twill TRS,272,Trousers,Garment Lower body,9,Black,4,Dark,5,Black,1747,Trousers,D,Divided,2,Divided,53,Divided Collection,1009,Trousers
4789,Brentwood HW Mom Twill TRS,272,Trousers,Garment Lower body,12,Light Beige,1,Dusty Light,11,Beige,1747,Trousers,D,Divided,2,Divided,53,Divided Collection,1009,Trousers
4790,Brentwood HW Mom Twill TRS,272,Trousers,Garment Lower body,7,Grey,4,Dark,-1,Unknown,1747,Trousers,D,Divided,2,Divided,53,Divided Collection,1009,Trousers
4791,Ossie Shirt,259,Shirt,Garment Upper body,10,White,3,Light,9,White,2033,Woven Tops,A,Ladieswear,1,Ladieswear,8,Mama,1010,Blouses
4792,Brighton cropped Top,254,Top,Garment Upper body,9,Black,4,Dark,5,Black,8316,Ladies Sport Bras,S,Sport,26,Sport,5,Ladies H&M Sport,1005,Jersey Fancy
4793,North Mens Shoe,144,Flat shoe,Shoes,9,Black,4,Dark,5,Black,3527,Flats,C,Ladies Accessories,1,Ladieswear,64,Womens Shoes,1020,Shoes
4794,Picasso Sneaker,94,Sneakers,Shoes,10,White,3,Light,9,White,3828,Sneakers,C,Ladies Accessories,1,Ladieswear,64,Womens Shoes,1020,Shoes
4795,Banksy Sneaker,94,Sneakers,Shoes,10,White,3,Light,9,White,3828,Sneakers,C,Ladies Accessories,1,Ladieswear,64,Womens Shoes,1020,Shoes
4796,Banksy Sneaker,94,Sneakers,Shoes,12,Light Beige,1,Dusty Light,11,Beige,3828,Sneakers,C,Ladies Accessories,1,Ladieswear,64,Womens Shoes,1020,Shoes
4797,Petra PU Shorts,274,Shorts,Garment Lower body,9,Black,4,Dark,5,Black,1745,Shorts,D,Divided,2,Divided,53,Divided Collection,1025,Shorts
4798,Perrie mom Rhinestone dnm,272,Trousers,Garment Lower body,81,Light Turquoise,1,Dusty Light,2,Blue,1747,Trousers,D,Divided,2,Divided,53,Divided Collection,1009,Trousers
4799,Ilse padded softbra,306,Bra,Underwear,10,White,3,Light,9,White,1334,Casual Lingerie,B,Lingeries/Tights,1,Ladieswear,61,Womens Lingerie,1017,"Under-, Nightwear"
4800,Ilse padded softbra,306,Bra,Underwear,9,Black,4,Dark,5,Black,1334,Casual Lingerie,B,Lingeries/Tights,1,Ladieswear,61,Womens Lingerie,1017,"Under-, Nightwear"
4801,Ilse padded softbra,306,Bra,Underwear,51,Light Pink,3,Light,4,Pink,1338,Expressive Lingerie,B,Lingeries/Tights,1,Ladieswear,61,Womens Lingerie,1017,"Under-, Nightwear"
4802,Ilse padded softbra,306,Bra,Underwear,52,Pink,7,Medium,4,Pink,1338,Expressive Lingerie,B,Lingeries/Tights,1,Ladieswear,61,Womens Lingerie,1017,"Under-, Nightwear"
4803,Ilse padded softbra,306,Bra,Underwear,31,Light Orange,3,Light,3,Orange,1338,Expressive Lingerie,B,Lingeries/Tights,1,Ladieswear,61,Womens Lingerie,1017,"Under-, Nightwear"
4804,Lash C&S bralette keyhole,306,Bra,Underwear,9,Black,4,Dark,5,Black,1338,Expressive Lingerie,B,Lingeries/Tights,1,Ladieswear,61,Womens Lingerie,1017,"Under-, Nightwear"
4805,Lash C&S bralette keyhole,306,Bra,Underwear,10,White,3,Light,9,White,1338,Expressive Lingerie,B,Lingeries/Tights,1,Ladieswear,61,Womens Lingerie,1017,"Under-, Nightwear"
4806,Lash 2p brazilian micro LR,286,Underwear bottom,Underwear,9,Black,4,Dark,5,Black,1338,Expressive Lingerie,B,Lingeries/Tights,1,Ladieswear,61,Womens Lingerie,1017,"Under-, Nightwear"
4807,Lash brazilian 2p,286,Underwear bottom,Underwear,53,Dark Pink,5,Bright,6,Lilac Purple,1338,Expressive Lingerie,B,Lingeries/Tights,1,Ladieswear,61,Womens Lingerie,1017,"Under-, Nightwear"
4808,Lash 2p brazilian micro LR,286,Underwear bottom,Underwear,10,White,3,Light,9,White,1338,Expressive Lingerie,B,Lingeries/Tights,1,Ladieswear,61,Womens Lingerie,1017,"Under-, Nightwear"
4809,Capri double face coat,263,Coat,Garment Upper body,15,Greyish Beige,2,Medium Dusty,1,Mole,1201,Outwear,A,Ladieswear,1,Ladieswear,19,Womens Jackets,1007,Outdoor
4810,Lucy wool twill coat,263,Coat,Garment Upper body,13,Beige,2,Medium Dusty,11,Beige,1201,Outwear,A,Ladieswear,1,Ladieswear,19,Womens Jackets,1007,Outdoor
4811,Syster Yster wool coat,263,Coat,Garment Upper body,6,Light Grey,1,Dusty Light,12,Grey,1201,Outwear,A,Ladieswear,1,Ladieswear,19,Womens Jackets,1007,Outdoor
4812,Clark long overshirt,263,Coat,Garment Upper body,7,Grey,2,Medium Dusty,12,Grey,1201,Outwear,A,Ladieswear,1,Ladieswear,19,Womens Jackets,1007,Outdoor
4813,Denia 2p Micro Bea Pad Bandeau,306,Bra,Underwear,9,Black,4,Dark,5,Black,1334,Casual Lingerie,B,Lingeries/Tights,1,Ladieswear,61,Womens Lingerie,1017,"Under-, Nightwear"
4814,Peggy HW PU Leggings,273,Leggings/Tights,Garment Lower body,9,Black,4,Dark,5,Black,1747,Trousers,D,Divided,2,Divided,53,Divided Collection,1009,Trousers
4815,Stretchy 3p Lace V-shape Thong,286,Underwear bottom,Underwear,9,Black,4,Dark,5,Black,1334,Casual Lingerie,B,Lingeries/Tights,1,Ladieswear,61,Womens Lingerie,1017,"Under-, Nightwear"
4816,Paros Cropped Inbuild Bra Tank,253,Vest top,Garment Upper body,9,Black,4,Dark,5,Black,8316,Ladies Sport Bras,S,Sport,26,Sport,5,Ladies H&M Sport,1005,Jersey Fancy
4817,Paros Cropped Inbuild Bra Tank,253,Vest top,Garment Upper body,92,Green,2,Medium Dusty,12,Grey,8316,Ladies Sport Bras,S,Sport,26,Sport,5,Ladies H&M Sport,1005,Jersey Fancy
4818,Paros Cropped Inbuild Bra Tank,253,Vest top,Garment Upper body,63,Dark Purple,2,Medium Dusty,6,Lilac Purple,8316,Ladies Sport Bras,S,Sport,26,Sport,5,Ladies H&M Sport,1005,Jersey Fancy
4819,Steam smock top,254,Top,Garment Upper body,9,Black,4,Dark,5,Black,1636,Jersey fancy,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1005,Jersey Fancy
4820,Steam smock top,254,Top,Garment Upper body,10,White,3,Light,9,White,1636,Jersey fancy,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1005,Jersey Fancy
4821,SPEED 2 TILLY PLAIN TUNIC,258,Blouse,Garment Upper body,10,White,3,Light,9,White,1543,Tops Woven,D,Divided,2,Divided,53,Divided Collection,1010,Blouses
4822,Dungarees (D),268,Dungarees,Garment Full body,9,Black,4,Dark,5,Black,2031,Woven bottoms,A,Ladieswear,1,Ladieswear,8,Mama,1009,Trousers
4823,Embrace Bermuda HW,274,Shorts,Garment Lower body,73,Dark Blue,2,Medium Dusty,2,Blue,1773,Denim Other Garments,D,Divided,2,Divided,57,Ladies Denim,1016,Trousers Denim
4824,Joelle strap top,258,Blouse,Garment Upper body,9,Black,4,Dark,5,Black,1515,Blouse,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1010,Blouses
4825,Joelle strap top,253,Vest top,Garment Upper body,51,Light Pink,1,Dusty Light,4,Pink,1515,Blouse,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1010,Blouses
4826,ED Elie Blouse,258,Blouse,Garment Upper body,9,Black,4,Dark,5,Black,1909,Woven top,A,Ladieswear,1,Ladieswear,2,H&M+,1010,Blouses
4827,ED Elie Blouse,258,Blouse,Garment Upper body,52,Pink,2,Medium Dusty,4,Pink,1909,Woven top,A,Ladieswear,1,Ladieswear,2,H&M+,1010,Blouses
4828,ED Pluto RW slacks.,272,Trousers,Garment Lower body,8,Dark Grey,4,Dark,12,Grey,1939,Woven bottoms,A,Ladieswear,1,Ladieswear,2,H&M+,1009,Trousers
4829,Debbie,252,Sweater,Garment Upper body,15,Greyish Beige,2,Medium Dusty,1,Mole,1626,Knitwear,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1003,Knitwear
4830,Sheet trench,262,Jacket,Garment Upper body,12,Light Beige,1,Dusty Light,11,Beige,1201,Outwear,A,Ladieswear,1,Ladieswear,19,Womens Jackets,1007,Outdoor
4831,Enna autumn skirt,275,Skirt,Garment Lower body,12,Light Beige,2,Medium Dusty,11,Beige,1414,Skirt,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1012,Skirts
4832,AVRIL DRESS,265,Dress,Garment Full body,9,Black,4,Dark,5,Black,1344,Dresses,D,Divided,2,Divided,53,Divided Collection,1013,Dresses Ladies
4833,Titanic trouser,-1,Unknown,Unknown,9,Black,4,Dark,5,Black,1717,Trouser,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1009,Trousers
4834,Titanic trouser,272,Trousers,Garment Lower body,12,Light Beige,1,Dusty Light,11,Beige,1717,Trouser,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1009,Trousers
4835,Ivy playsuit w,267,Jumpsuit/Playsuit,Garment Full body,9,Black,4,Dark,5,Black,1344,Dresses,D,Divided,2,Divided,53,Divided Collection,1013,Dresses Ladies
4836,Ivy playsuit w,267,Jumpsuit/Playsuit,Garment Full body,9,Black,4,Dark,5,Black,1344,Dresses,D,Divided,2,Divided,53,Divided Collection,1013,Dresses Ladies
4837,Hedwig pleated trouser,272,Trousers,Garment Lower body,14,Dark Beige,2,Medium Dusty,11,Beige,1717,Trouser,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1009,Trousers
4838,Hedwig pleated trouser,272,Trousers,Garment Lower body,93,Dark Green,4,Dark,20,Khaki green,1717,Trouser,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1009,Trousers
4839,Hedwig pleated trouser,272,Trousers,Garment Lower body,9,Black,4,Dark,5,Black,1717,Trouser,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1009,Trousers
4840,Hedwig pleated trouser,272,Trousers,Garment Lower body,12,Light Beige,1,Dusty Light,9,White,1717,Trouser,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1009,Trousers
4841,Skirt Pencil Stretch,275,Skirt,Garment Lower body,72,Blue,2,Medium Dusty,2,Blue,1773,Denim Other Garments,D,Divided,2,Divided,57,Ladies Denim,1016,Trousers Denim
4842,Skirt Pencil Stretch,275,Skirt,Garment Lower body,9,Black,4,Dark,5,Black,1773,Denim Other Garments,D,Divided,2,Divided,57,Ladies Denim,1016,Trousers Denim
4843,Riley culotte trouser,272,Trousers,Garment Lower body,9,Black,4,Dark,5,Black,1717,Trouser,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1009,Trousers
4844,Eve denim blouse,258,Blouse,Garment Upper body,73,Dark Blue,2,Medium Dusty,2,Blue,1510,Blouse,A,Ladieswear,1,Ladieswear,6,Womens Casual,1010,Blouses
4845,Shanghai dress,265,Dress,Garment Full body,9,Black,4,Dark,5,Black,1676,Jersey Basic,A,Ladieswear,1,Ladieswear,16,Womens Everyday Basics,1002,Jersey Basic
4846,Shanghai dress,265,Dress,Garment Full body,63,Dark Purple,4,Dark,12,Grey,1676,Jersey Basic,A,Ladieswear,1,Ladieswear,16,Womens Everyday Basics,1002,Jersey Basic
4847,Shanghai dress,265,Dress,Garment Full body,93,Dark Green,2,Medium Dusty,19,Green,1676,Jersey Basic,A,Ladieswear,1,Ladieswear,16,Womens Everyday Basics,1002,Jersey Basic
4848,Racer leggings,272,Trousers,Garment Lower body,8,Dark Grey,4,Dark,12,Grey,1747,Trousers,D,Divided,2,Divided,53,Divided Collection,1009,Trousers
4849,Camilla HW chain Trs,272,Trousers,Garment Lower body,9,Black,4,Dark,5,Black,1747,Trousers,D,Divided,2,Divided,53,Divided Collection,1009,Trousers
4850,Camilla HW chain Trs,272,Trousers,Garment Lower body,9,Black,4,Dark,5,Black,1747,Trousers,D,Divided,2,Divided,53,Divided Collection,1009,Trousers
4851,Majsan dungaree,268,Dungarees,Garment Full body,9,Black,4,Dark,5,Black,1747,Trousers,D,Divided,2,Divided,53,Divided Collection,1009,Trousers
4852,Bieber boucle blazer,264,Blazer,Garment Upper body,9,Black,4,Dark,5,Black,1212,Suit,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1008,Dressed
4853,Dag Tank,253,Vest top,Garment Upper body,9,Black,4,Dark,5,Black,1676,Jersey Basic,A,Ladieswear,1,Ladieswear,16,Womens Everyday Basics,1002,Jersey Basic
4854,Dag Tank,253,Vest top,Garment Upper body,10,White,3,Light,9,White,1676,Jersey Basic,A,Ladieswear,1,Ladieswear,16,Womens Everyday Basics,1002,Jersey Basic
4855,Dag Tank,253,Vest top,Garment Upper body,7,Grey,1,Dusty Light,12,Grey,1676,Jersey Basic,A,Ladieswear,1,Ladieswear,16,Womens Everyday Basics,1002,Jersey Basic
4856,Dag Tank,253,Vest top,Garment Upper body,7,Grey,1,Dusty Light,2,Blue,1676,Jersey Basic,A,Ladieswear,1,Ladieswear,16,Womens Everyday Basics,1002,Jersey Basic
4857,Breeze boucle blazer,264,Blazer,Garment Upper body,11,Off White,1,Dusty Light,9,White,1212,Suit,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1008,Dressed
4858,Volpino slacks,272,Trousers,Garment Lower body,91,Light Green,1,Dusty Light,19,Green,1717,Trouser,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1009,Trousers
4859,Volpino slacks,272,Trousers,Garment Lower body,12,Light Beige,1,Dusty Light,9,White,1717,Trouser,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1009,Trousers
4860,Volpino slacks,272,Trousers,Garment Lower body,43,Dark Red,4,Dark,18,Red,1717,Trouser,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1009,Trousers
4861,Fun trouser,272,Trousers,Garment Lower body,33,Dark Orange,4,Dark,11,Beige,1717,Trouser,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1009,Trousers
4862,Amelie,255,T-shirt,Garment Upper body,11,Off White,1,Dusty Light,9,White,1626,Knitwear,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1003,Knitwear
4863,Amelie,255,T-shirt,Garment Upper body,9,Black,4,Dark,5,Black,1626,Knitwear,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1003,Knitwear
4864,Amelie,255,T-shirt,Garment Upper body,72,Blue,3,Light,2,Blue,1626,Knitwear,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1003,Knitwear
4865,Barbara,245,Cardigan,Garment Upper body,11,Off White,1,Dusty Light,9,White,1626,Knitwear,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1003,Knitwear
4866,Barbara,245,Cardigan,Garment Upper body,72,Blue,7,Medium,2,Blue,1626,Knitwear,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1003,Knitwear
4867,Carmel Cropped Roll Neck TVP,252,Sweater,Garment Upper body,9,Black,4,Dark,5,Black,1647,Tops Knitwear,D,Divided,2,Divided,53,Divided Collection,1003,Knitwear
4868,Carmel Cropped Roll Neck,252,Sweater,Garment Upper body,12,Light Beige,1,Dusty Light,11,Beige,1647,Tops Knitwear,D,Divided,2,Divided,53,Divided Collection,1003,Knitwear
4869,Hilton,245,Cardigan,Garment Upper body,7,Grey,2,Medium Dusty,12,Grey,1626,Knitwear,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1003,Knitwear
4870,Hilton,245,Cardigan,Garment Upper body,61,Light Purple,1,Dusty Light,6,Lilac Purple,1626,Knitwear,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1003,Knitwear
4871,Orlando 2p W-side brazilian MR,286,Underwear bottom,Underwear,10,White,3,Light,9,White,1338,Expressive Lingerie,B,Lingeries/Tights,1,Ladieswear,61,Womens Lingerie,1017,"Under-, Nightwear"
4872,Orlando wide brazilian 2p MR,286,Underwear bottom,Underwear,31,Light Orange,1,Dusty Light,3,Orange,1338,Expressive Lingerie,B,Lingeries/Tights,1,Ladieswear,61,Womens Lingerie,1017,"Under-, Nightwear"
4873,Orlando wide brazilian 2p MR,286,Underwear bottom,Underwear,42,Red,5,Bright,18,Red,1338,Expressive Lingerie,B,Lingeries/Tights,1,Ladieswear,61,Womens Lingerie,1017,"Under-, Nightwear"
4874,Dress Leila,265,Dress,Garment Full body,72,Blue,2,Medium Dusty,2,Blue,1773,Denim Other Garments,D,Divided,2,Divided,57,Ladies Denim,1016,Trousers Denim
4875,Aloe,252,Sweater,Garment Upper body,8,Dark Grey,4,Dark,12,Grey,1626,Knitwear,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1003,Knitwear
4876,Shirt Wendy,259,Shirt,Garment Upper body,72,Blue,2,Medium Dusty,2,Blue,1773,Denim Other Garments,D,Divided,2,Divided,57,Ladies Denim,1016,Trousers Denim
4877,Shirt Wendy,259,Shirt,Garment Upper body,9,Black,4,Dark,5,Black,1773,Denim Other Garments,D,Divided,2,Divided,57,Ladies Denim,1016,Trousers Denim
4878,Shirtdress Western,265,Dress,Garment Full body,72,Blue,1,Dusty Light,2,Blue,1773,Denim Other Garments,D,Divided,2,Divided,57,Ladies Denim,1016,Trousers Denim
4879,Shirtdress Western,265,Dress,Garment Full body,9,Black,4,Dark,5,Black,1773,Denim Other Garments,D,Divided,2,Divided,57,Ladies Denim,1016,Trousers Denim
4880,Sharpei 2p Lace Padded Softbra,306,Bra,Underwear,10,White,3,Light,9,White,1334,Casual Lingerie,B,Lingeries/Tights,1,Ladieswear,61,Womens Lingerie,1017,"Under-, Nightwear"
4881,Dijon crew,252,Sweater,Garment Upper body,9,Black,4,Dark,5,Black,3708,Loungewear,A,Ladieswear,1,Ladieswear,62,"Womens Nightwear, Socks & Tigh",1017,"Under-, Nightwear"
4882,Dijon crew,252,Sweater,Garment Upper body,62,Purple,1,Dusty Light,6,Lilac Purple,3708,Loungewear,A,Ladieswear,1,Ladieswear,62,"Womens Nightwear, Socks & Tigh",1017,"Under-, Nightwear"
4883,Rio Roll Neck Sweater,252,Sweater,Garment Upper body,73,Dark Blue,5,Bright,2,Blue,1647,Tops Knitwear,D,Divided,2,Divided,53,Divided Collection,1003,Knitwear
4884,Rio Roll Neck Sweater,252,Sweater,Garment Upper body,12,Light Beige,1,Dusty Light,11,Beige,1647,Tops Knitwear,D,Divided,2,Divided,53,Divided Collection,1003,Knitwear
4885,Rio Roll Neck Sweater,252,Sweater,Garment Upper body,9,Black,4,Dark,5,Black,1647,Tops Knitwear,D,Divided,2,Divided,53,Divided Collection,1003,Knitwear
4886,Fanny HW Flared Leggings,272,Trousers,Garment Lower body,9,Black,4,Dark,5,Black,1747,Trousers,D,Divided,2,Divided,53,Divided Collection,1009,Trousers
4887,Fanny HW Flared Leggings,272,Trousers,Garment Lower body,9,Black,4,Dark,5,Black,1747,Trousers,D,Divided,2,Divided,53,Divided Collection,1009,Trousers
4888,Pen skirt,275,Skirt,Garment Lower body,12,Light Beige,1,Dusty Light,9,White,1414,Skirt,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1012,Skirts
4889,PLATON set 2pcs,270,Garment Set,Garment Full body,51,Light Pink,1,Dusty Light,4,Pink,6564,Newborn,G,Baby Sizes 50-98,4,Baby/Children,44,Baby Essentials & Complements,1005,Jersey Fancy
4890,Perth playsuit,267,Jumpsuit/Playsuit,Garment Full body,9,Black,4,Dark,5,Black,1722,Trouser,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1009,Trousers
4891,Paros Inbuilt Bra Tank,253,Vest top,Garment Upper body,9,Black,4,Dark,5,Black,8316,Ladies Sport Bras,S,Sport,26,Sport,5,Ladies H&M Sport,1005,Jersey Fancy
4892,Paros Inbuilt Bra Tank,253,Vest top,Garment Upper body,13,Beige,2,Medium Dusty,11,Beige,8316,Ladies Sport Bras,S,Sport,26,Sport,5,Ladies H&M Sport,1005,Jersey Fancy
4893,1 pk Bamboo,302,Socks,Socks & Tights,9,Black,4,Dark,12,Grey,5999,Socks Wall,F,Menswear,3,Menswear,26,Men Underwear,1021,Socks and Tights
4894,PETER deal hood,308,Hoodie,Garment Upper body,73,Dark Blue,4,Dark,2,Blue,8748,Young Boy Jersey Fancy,I,Children Sizes 134-170,4,Baby/Children,47,Young Boy,1005,Jersey Fancy
4895,PETER deal hood,308,Hoodie,Garment Upper body,43,Dark Red,4,Dark,18,Red,8748,Young Boy Jersey Fancy,I,Children Sizes 134-170,4,Baby/Children,47,Young Boy,1005,Jersey Fancy
4896,PISTACHIO BLOUSE,258,Blouse,Garment Upper body,10,White,3,Light,9,White,1543,Tops Woven,D,Divided,2,Divided,53,Divided Collection,1010,Blouses
4897,PISTACHIO BLOUSE,258,Blouse,Garment Upper body,71,Light Blue,3,Light,2,Blue,1543,Tops Woven,D,Divided,2,Divided,53,Divided Collection,1010,Blouses
4898,Eliana Dress,265,Dress,Garment Full body,11,Off White,1,Dusty Light,9,White,1343,Projects Dresses,D,Divided,2,Divided,50,Divided Projects,1013,Dresses Ladies
4899,Haven slim trouser,272,Trousers,Garment Lower body,9,Black,4,Dark,5,Black,1717,Trouser,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1009,Trousers
4900,Melbourne dress,265,Dress,Garment Full body,9,Black,4,Dark,5,Black,2033,Woven Tops,A,Ladieswear,1,Ladieswear,8,Mama,1010,Blouses
4901,Jade loafer,89,Other shoe,Shoes,9,Black,4,Dark,5,Black,3528,Heels,C,Ladies Accessories,1,Ladieswear,64,Womens Shoes,1020,Shoes
4902,Peanut Dress,265,Dress,Garment Full body,9,Black,4,Dark,5,Black,1343,Projects Dresses,D,Divided,2,Divided,50,Divided Projects,1013,Dresses Ladies
4903,Sybil Dress,265,Dress,Garment Full body,9,Black,4,Dark,5,Black,1343,Projects Dresses,D,Divided,2,Divided,50,Divided Projects,1013,Dresses Ladies
4904,Sybil Dress,265,Dress,Garment Full body,9,Black,4,Dark,5,Black,1343,Projects Dresses,D,Divided,2,Divided,50,Divided Projects,1013,Dresses Ladies
4905,Dale Dress,265,Dress,Garment Full body,7,Grey,1,Dusty Light,12,Grey,1343,Projects Dresses,D,Divided,2,Divided,50,Divided Projects,1013,Dresses Ladies
4906,Dale Dress,265,Dress,Garment Full body,73,Dark Blue,4,Dark,2,Blue,1343,Projects Dresses,D,Divided,2,Divided,50,Divided Projects,1013,Dresses Ladies
4907,Pringle Lace Collar Dress,265,Dress,Garment Full body,9,Black,4,Dark,5,Black,1343,Projects Dresses,D,Divided,2,Divided,50,Divided Projects,1013,Dresses Ladies
4908,Italian Earring coat,262,Jacket,Garment Upper body,9,Black,4,Dark,5,Black,1201,Outwear,A,Ladieswear,1,Ladieswear,19,Womens Jackets,1007,Outdoor
4909,Italian Earring coat,262,Jacket,Garment Upper body,12,Light Beige,2,Medium Dusty,11,Beige,1201,Outwear,A,Ladieswear,1,Ladieswear,19,Womens Jackets,1007,Outdoor
4910,Italian Earring coat,262,Jacket,Garment Upper body,14,Dark Beige,4,Dark,1,Mole,1201,Outwear,A,Ladieswear,1,Ladieswear,19,Womens Jackets,1007,Outdoor
4911,Palette belt dress,265,Dress,Garment Full body,93,Dark Green,2,Medium Dusty,19,Green,1343,Projects Dresses,D,Divided,2,Divided,50,Divided Projects,1013,Dresses Ladies
4912,Henry Dress,265,Dress,Garment Full body,9,Black,4,Dark,5,Black,1343,Projects Dresses,D,Divided,2,Divided,50,Divided Projects,1013,Dresses Ladies
4913,LOGG Berlin Tunic,265,Dress,Garment Full body,9,Black,4,Dark,5,Black,1909,Woven top,A,Ladieswear,1,Ladieswear,2,H&M+,1010,Blouses
4914,Robert Button Cardigan,245,Cardigan,Garment Upper body,51,Light Pink,1,Dusty Light,4,Pink,1644,Projects Jersey & Knitwear,D,Divided,2,Divided,50,Divided Projects,1005,Jersey Fancy
